Cueanexo,submodalidad
820205100,2
820205700,2
820205700,1
820205800,3
820206000,1
820206000,2
820206200,2
820206201,2
820206300,3
820206302,3
820206303,3
820206400,1
820206400,2
820206500,1
820206500,2
820206600,1
820206600,2
820206700,2
820206800,3
820206900,2
820207000,2
820207100,1
820207101,1
820207102,1
820207200,2
820207200,1
820207300,2
820207300,1
820207400,2
820207400,1
820207600,3
820207700,2
820207702,1
820207702,2
820207800,3
820207900,3
820208100,2
820208200,2
820208200,1
820208300,2
820208500,3
820208700,2
820208702,2
820208702,1
820208703,2
820208704,2
820208900,2
820208900,1
820209100,2
820209100,1
820209200,2
820209300,3
820209400,2
820209600,3
820209700,3
820209800,1
820209800,2
820209900,3
820210000,2
820210100,2
820210200,3
820210300,1
820210400,2
820210600,1
820210601,1
820210602,1
820210603,1
820210700,2
820210700,1
820211000,1
820211000,2
820211100,2
820211100,1
820211300,1
820211400,3
820211500,2
820211600,1
820211600,2
820211900,1
820212000,2
820212100,3
820212200,1
820212300,2
820212400,1
820212400,2
820212500,3
820212600,3
820212700,3
820212800,1
820213000,1
820213000,2
820213100,1
820213100,2
820213102,1
820213102,2
820213103,2
820213103,1
820213200,3
820213201,3
820213400,2
820213400,1
820213500,2
820213500,1
820213501,2
820213600,3
820213600,1
820213600,2
820213601,3
820213700,2
820213700,1
820213800,2
820213900,2
820214300,2
820214400,2
820214400,1
820214500,3
820214700,3
820214800,3
820214900,1
820214900,2
820215000,3
820215100,2
820215200,1
820215200,2
820215300,1
820215301,1
820215400,3
820215402,3
820215600,2
820215700,1
820215800,3
820215900,3
820216000,2
820216100,1
820216200,2
820216201,2
820216202,2
820216203,1
820216203,2
820216400,1
820216500,2
820216600,2
820216600,1
820216601,2
820216602,1
820216602,2
820216700,2
820216900,2
820217200,1
820217400,2
820217500,1
820217700,2
820217702,1
820217702,2
820217703,1
820217703,2
820217705,2
820217706,2
820217706,1
820217707,2
820217707,1
820217800,1
820217803,1
820217804,1
820217805,1
820217900,3
820218100,1
820218101,1
820218102,1
820218200,2
820218204,2
820218300,2
820218400,3
820218500,2
820218500,1
820218600,2
820218700,2
820218800,2
820218900,2
820219000,1
820219000,2
820219100,2
820219200,2
820219300,3
820219400,2
820219500,2
820219600,2
820219700,2
820219800,2
820219900,1
820220000,3
820220100,2
820220100,1
820220300,2
820220400,2
820220600,3
820220700,3
820220800,2
820220900,3
820221000,2
820221001,1
820221001,2
820221200,3
820221300,1
820221300,2
820221500,2
820221600,3
820221700,2
820221800,2
820221800,1
820221900,3
820222000,2
820222100,1
820222100,2
820222200,2
820222201,1
820222201,2
820222400,3
820222401,3
820222402,3
820222500,3
820222500,2
820222500,1
820222600,2
820222800,1
820223000,2
820223001,2
820223200,2
820223200,1
820223300,2
820223300,1
820223400,3
820223500,1
820223600,2
820223700,2
820223800,3
820223900,2
820224000,3
820224100,2
820224200,2
820224200,1
820224300,3
820224500,3
820224600,3
820224700,3
820224800,3
820224900,3
820225200,2
820225200,1
820225300,1
820225400,2
820225500,1
820225500,2
820226000,3
820226001,3
820226002,3
820226003,3
820226004,3
820226100,3
820226200,1
820226300,2
820226900,2
820227000,2
820227001,1
820227001,2
820227002,1
820227002,2
820227003,1
820227003,2
820227100,1
820227100,3
820227100,2
820227300,1
820227300,2
820227500,1
820227500,2
820227600,3
820227700,1
820227700,2
820227800,2
820227800,1
820227802,2
820227802,1
820227803,2
820227805,2
820227805,1
820227900,2
820227900,1
820228000,2
820228000,1
820228100,1
820228100,2
820228200,2
820228201,2
820228300,3
820228400,2
820228500,3
820228600,1
820228600,2
820228700,3
820228701,3
820229000,2
820229200,2
820229300,2
820229400,2
820229600,3
820230100,3
820230200,3
820230300,1
820230300,2
820230400,2
820230400,1
820230500,2
820230500,1
820230600,2
820230600,1
820230700,2
820230700,1
820230900,2
820230900,1
820231000,1
820231000,2
820231001,1
820231001,2
820231100,2
820231300,3
820231400,1
820231400,2
820231402,2
820231402,1
820231600,2
820231600,1
820231700,2
820231702,2
820231704,2
820231900,1
820231901,1
820231902,1
820231903,1
820232000,2
820232100,1
820232100,2
820232200,1
820232200,2
820232300,3
820232400,2
820232500,3
820232700,3
820232701,3
820233100,2
820233200,2
820233200,1
820233300,2
820233300,1
820233301,1
820233301,2
820233302,1
820233302,2
820233400,2
820233402,2
820233500,1
820233501,1
820233502,1
820233503,1
820233504,1
820233505,1
820233506,1
820233800,3
820233900,1
820233900,2
820234100,3
820234101,3
820234102,3
820234200,3
820234400,2
820234500,2
820234600,2
820234700,2
820234800,3
820234900,2
820235000,1
820235001,1
820235200,2
820235300,2
820235300,1
820235400,1
820235400,2
820235500,2
820235700,3
820235800,1
820235800,2
820235900,3
820236100,3
820236101,3
820236200,1
820236200,2
820236300,2
820236300,1
820236500,2
820236500,1
820236600,3
820236700,2
820236800,1
820236900,1
820236900,2
820237000,2
820237200,2
820237300,2
820237500,1
820237700,3
820237800,3
820237900,2
820238000,2
820238000,1
820238100,1
820238200,3
820238300,2
820238500,2
820238500,1
820238600,2
820238602,1
820238602,2
820238800,1
820238900,1
820238900,2
820239000,2
820239000,1
820239100,2
820239100,1
820239200,3
820239300,2
820239300,1
820239400,3
820239500,1
820239500,2
820239600,2
820239600,1
820239700,2
820240000,1
820240000,2
820240100,2
820240200,3
820240300,1
820240300,2
820240302,2
820240400,2
820240500,3
820240600,3
820240800,2
820240900,3
820241200,2
820241200,1
820241300,3
820241400,1
820241400,2
820241500,3
820241700,2
820241700,1
820241800,2
820241800,1
820242100,2
820242100,1
820242200,3
820242201,3
820242300,1
820242301,1
820242303,1
820242800,2
820242800,1
820242900,1
820243300,3
820243700,3
820243900,2
820243901,2
820243902,2
820244000,1
820244001,1
820244200,1
820244400,1
820244500,3
820244600,2
820244700,2
820244800,1
820244800,2
820244900,1
820244900,2
820245400,2
820245400,1
820245500,2
820245700,3
820245900,2
820246000,2
820246000,1
820246100,3
820246100,2
820246100,1
820246200,2
820246300,1
820246300,2
820246400,2
820246400,1
820246500,2
820246600,2
820246600,1
820246800,2
820246900,3
820247100,3
820247300,2
820247300,1
820247400,3
820247500,2
820247500,1
820247800,2
820247801,1
820247801,2
820248000,2
820248100,3
820248200,1
820248300,2
820248400,2
820248400,1
820248500,2
820248700,3
820248800,3
820248900,2
820249000,2
820249100,3
820249200,3
820249300,3
820249400,1
820249400,2
820249500,3
820249600,3
820249700,1
820249800,1
820249800,2
820249900,2
820250400,3
820250800,3
820250801,3
820250900,1
820251000,2
820251200,3
820251300,3
820251400,3
820251500,3
820251501,3
820251600,2
820251700,3
820251800,2
820251900,1
820252000,3
820252300,1
820252300,2
820252600,1
820252600,2
820252900,3
820253100,1
820253100,2
820253200,2
820253400,3
820253500,3
820253600,3
820253700,1
820253700,2
820253701,2
820254000,2
820254100,3
820254200,2
820254300,3
820254301,3
820254500,1
820254700,3
820254800,3
820254900,2
820254900,1
820255000,2
820255300,2
820255400,1
820255500,2
820255500,1
820255900,3
820256000,2
820256200,2
820256300,1
820256400,2
820256400,1
820256500,3
820256600,2
820256700,2
820256800,3
820256801,3
820257400,1
820257400,2
820257600,2
820257600,1
820257900,3
820258000,3
820258100,2
820258300,3
820258400,2
820258400,1
820258500,3
820258600,2
820258600,1
820258700,2
820258700,1
820258900,1
820259100,2
820259300,1
820259400,2
820259500,3
820259700,1
820259700,2
820259800,1
820259800,2
820260000,3
820260100,1
820260100,2
820260200,3
820260300,1
820260400,1
820260400,2
820260500,2
820260500,1
820260600,2
820260600,3
820260700,2
820260800,3
820261000,2
820261000,1
820261200,1
820261200,2
820261400,2
820261600,2
820261700,3
820261800,3
820262000,2
820262003,2
820262003,1
820262200,2
820262200,1
820262300,2
820262301,1
820262301,2
820262400,3
820262500,3
820262600,3
820262700,2
820262700,1
820262800,1
820262802,1
820262900,1
820262900,2
820263000,1
820263000,2
820263100,3
820263101,3
820263200,1
820263200,2
820263201,2
820263300,3
820263400,2
820263500,3
820263800,2
820263800,1
820263900,1
820263901,1
820263902,1
820264200,1
820264200,2
820264400,3
820264500,2
820264600,2
820264800,3
820264900,2
820265000,1
820265100,1
820265100,2
820265200,3
820265300,1
820265300,2
820265301,2
820265400,1
820265400,2
820265500,3
820265900,2
820266000,1
820266100,2
820266100,1
820266200,1
820266200,2
820266600,3
820266700,2
820266800,2
820266900,3
820267000,3
820267100,2
820267100,1
820267300,1
820267400,1
820267500,2
820267600,3
820267700,1
820267700,2
820268000,3
820268100,1
820268100,2
820268300,2
820268400,3
820268500,2
820268600,3
820268700,2
820268800,2
820268900,1
820268900,2
820269000,3
820269200,1
820269200,2
820269300,1
820269300,2
820269400,3
820269500,2
820269500,1
820269600,2
820269700,2
820269900,1
820269900,2
820270000,1
820270100,3
820270200,2
820270300,2
820270400,3
820270600,1
820270600,2
820270700,3
820270800,2
820271000,1
820271300,2
820271400,3
820271500,3
820271600,2
820271700,3
820271800,1
820271800,2
820272000,3
820272100,2
820272100,1
820272200,3
820272300,3
820272400,2
820272500,2
820272700,3
820272800,3
820272900,1
820272900,2
820272902,1
820272902,2
820272903,1
820272903,2
820273000,2
820273000,1
820273100,2
820273100,1
820273200,1
820273300,3
820273400,2
820273500,3
820273700,2
820273700,1
820273800,3
820273800,2
820273800,1
820273900,2
820274000,1
820274500,2
820274500,1
820274600,3
820274800,3
820274900,2
820275000,1
820275200,2
820275300,2
820275400,2
820275500,2
820275700,1
820275900,2
820275900,1
820276100,1
820276100,2
820276200,1
820276600,3
820276700,3
820276900,1
820276900,2
820277000,3
820277100,2
820277200,2
820277300,1
820277400,2
820277400,1
820277500,2
820277501,2
820277700,1
820277900,1
820278000,2
820278100,2
820278200,1
820278200,2
820278300,3
820278400,3
820278500,2
820278600,2
820278600,1
820278700,3
820279000,3
820279100,1
820279100,2
820279200,1
820279300,2
820279400,3
820279500,2
820279700,3
820279800,3
820279900,2
820280000,2
820280100,2
820280300,1
820280302,1
820280303,1
820280304,1
820280600,2
820280604,2
820280700,3
820280900,1
820281100,1
820281100,2
820281300,3
820281400,2
820281500,2
820281500,1
820281600,1
820281600,2
820281700,3
820281800,2
820281900,2
820282000,2
820282100,3
820282200,2
820282400,2
820282400,1
820282500,2
820282600,1
820282600,2
820282800,3
820282801,3
820282802,3
820283100,2
820283200,1
820283200,2
820283300,1
820283300,2
820283700,2
820283800,1
820283801,1
820283802,1
820283803,1
820283900,2
820284000,3
820284300,3
820284500,1
820284502,1
820284504,1
820284600,3
820284700,2
820284700,1
820284701,1
820284701,2
820284703,2
820284703,1
820284900,2
820285100,1
820285103,1
820285104,1
820285105,1
820285106,1
820285400,2
820285400,1
820285500,2
820286100,1
820286100,2
820286200,1
820286200,2
820286201,1
820286201,2
820286202,1
820286202,2
820286300,1
820286300,2
820286400,3
820286600,1
820286600,2
820286700,2
820286700,1
820286800,2
820286900,2
820286900,1
820287000,1
820287000,2
820287100,3
820287200,3
820287300,2
820287400,2
820287500,3
820287700,1
820287701,1
820287702,1
820287800,3
820288000,2
820288001,2
820288100,2
820288200,1
820288201,1
820288300,2
820288400,2
820288400,1
820288500,3
820288700,2
820288800,1
820288800,2
820288900,1
820288900,2
820289000,1
820289002,1
820289100,3
820289200,2
820289300,3
820289400,1
820289400,2
820289401,1
820289401,2
820289402,2
820289500,2
820289700,3
820289800,3
820289801,3
820289900,2
820290000,2
820290200,3
820290400,1
820290400,2
820290500,2
820290600,2
820290700,2
820290800,1
820290801,1
820290802,1
820290803,1
820290900,3
820291000,3
820291100,3
820291200,1
820291201,1
820291300,3
820291500,1
820291500,2
820291600,2
820291600,1
820291700,1
820291700,2
820291701,2
820291701,1
820291800,2
820291800,1
820291900,3
820292100,2
820292200,1
820292200,2
820292400,2
820292400,1
820292500,2
820292500,1
820292600,2
820292600,1
820292700,1
820292700,2
820293000,2
820293000,1
820293300,2
820293300,1
820293400,3
820293600,1
820293600,2
820293700,2
820293800,1
820293800,2
820293900,2
820293900,1
820294000,2
820294200,2
820294300,1
820294300,2
820294400,3
820294500,1
820294500,2
820294600,2
820294700,3
820294800,2
820295000,2
820295200,2
820295300,2
820295300,1
820295400,3
820295500,2
820295500,1
820295600,2
820295600,1
820295700,2
820295700,1
820295800,2
820295800,1
820295900,2
820295901,1
820295901,2
820296000,3
820296200,3
820296400,2
820296500,2
820296500,1
820296600,2
820296600,1
820296700,2
820296700,1
820297000,3
820297100,1
820297100,2
820297200,2
820297200,1
820297201,2
820297202,2
820297300,3
820297400,1
820297400,2
820297500,2
820297900,3
820298000,1
820298000,2
820298300,1
820298300,2
820298500,3
820298600,2
820298800,2
820298900,2
820298900,1
820299000,2
820299001,2
820299100,3
820299200,2
820299200,1
820299400,3
820299600,2
820299700,2
820299700,1
820299800,2
820299900,1
820300000,2
820300400,2
820300800,2
820300900,1
820300901,1
820300902,1
820301100,3
820301300,1
820301300,2
820301500,3
820301600,1
820301600,2
820301700,3
820301800,3
820301900,2
820301900,1
820302000,2
820302100,3
820302200,2
820302200,1
820302300,2
820302300,1
820302400,3
820302500,2
820302600,2
820302800,2
820303000,3
820303100,2
820303200,3
820303300,3
820303600,2
820303900,3
820304000,2
820304100,1
820304101,1
820304102,1
820304200,3
820304300,1
820304500,2
820304600,2
820304600,1
820304602,2
820305100,2
820305200,1
820305200,2
820305300,2
820305300,1
820305400,3
820305600,3
820305800,3
820306100,1
820306101,1
820306102,1
820306103,1
820306104,1
820306105,1
820306106,1
820306200,1
820306200,2
820306300,2
820306301,2
820306400,1
820306400,2
820306500,2
820306500,1
820306700,3
